DateTime(yyyy-mm-dd hh:mm:ss.000),Volt,Current,,,State,Vin,Vout,Vdiff,Tdiff,SOC,SOH,SOP,FCC,RC,Cycle,Vmax,VmaxNo,Vmin,VminNo,Vavg,Tmax,TmaxNo,Tmin,TminNo,Tavg,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Temp1,Temp2,Temp3,Temp4,TempFET,CB0,CB1,CB2,CB3,Fault0,Fault1,BmsSt0,BmsSt1,BmsSt2,BmsSt3,Ver,SerialNo,Manufacture
24:22.3,72.96,25.3,0.85,21.505,0,72.96,72.96,19,1,27.3,0,75,0,0,0,3658,12,3639,3,3648,22,2,21,2,21,3651,3643,3639,3657,3652,3639,3642,3652,3657,3642,3645,3658,3654,3645,3640,3654,3658,3639,3645,3652,220,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:23.3,72.97,25.3,0.85,21.505,0,72.97,72.97,21,1,27.3,0,75,0,0,0,3660,12,3639,3,3648,22,2,21,2,21,3651,3643,3639,3658,3652,3639,3643,3652,3657,3642,3646,3660,3654,3645,3640,3655,3658,3640,3645,3654,220,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:24.3,72.99,25.3,0.85,21.505,0,72.98,72.98,21,1,27.3,0,75,0,0,0,3660,12,3639,6,3649,22,2,21,2,21,3651,3643,3640,3658,3654,3639,3643,3654,3658,3643,3646,3660,3655,3646,3640,3655,3660,3640,3646,3654,220,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:25.3,73,25.3,0.85,21.505,0,72.99,72.99,21,1,27.3,0,75,0,0,0,3661,12,3640,3,3649,22,2,21,2,21,3652,3645,3640,3658,3655,3640,3643,3654,3660,3643,3646,3661,3655,3646,3642,3655,3660,3642,3646,3654,220,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:26.3,73.01,25.29,0.85,21.4965,0,73,73,20,1,27.4,0,75,0,0,0,3660,4,3640,6,3650,22,2,21,3,21,3652,3645,3642,3660,3654,3640,3645,3655,3660,3645,3648,3660,3655,3646,3642,3657,3660,3642,3646,3655,220,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:27.3,73.02,25.3,0.85,21.505,0,73.01,73.01,21,1,27.4,0,75,0,0,0,3661,12,3640,6,3650,22,2,21,2,21,3654,3645,3642,3660,3655,3640,3645,3655,3660,3645,3648,3661,3655,3648,3642,3657,3661,3642,3648,3655,220,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:28.3,73.03,25.3,0.85,21.505,0,73.03,73.03,21,1,27.4,0,75,0,0,0,3663,17,3642,3,3651,22,2,21,2,21,3654,3646,3642,3661,3657,3642,3646,3655,3660,3645,3648,3661,3657,3648,3642,3657,3663,3643,3648,3655,220,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:29.3,73.04,25.3,0.85,21.505,0,73.03,73.03,21,1,27.4,0,75,0,0,0,3663,17,3642,3,3651,22,2,21,4,21,3654,3646,3642,3660,3657,3642,3646,3657,3661,3645,3648,3661,3658,3648,3643,3658,3663,3643,3648,3657,220,220,220,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:30.3,73.05,25.3,0.85,21.505,0,73.05,73.05,21,1,27.4,0,75,0,0,0,3663,12,3642,6,3652,22,2,21,2,21,3655,3648,3643,3661,3657,3642,3646,3657,3661,3646,3649,3663,3658,3649,3645,3658,3663,3643,3649,3657,220,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:31.3,73.05,25.3,0.85,21.505,0,73.05,73.05,20,1,27.4,0,75,0,0,0,3663,4,3643,3,3652,22,2,21,3,21,3654,3646,3643,3663,3657,3643,3646,3657,3661,3646,3649,3663,3658,3649,3645,3660,3663,3645,3649,3657,220,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:32.3,73.07,25.3,0.85,21.505,0,73.06,73.06,21,1,27.5,0,75,0,0,0,3664,12,3643,6,3653,22,2,21,2,21,3655,3648,3645,3663,3657,3643,3648,3658,3663,3648,3649,3664,3658,3649,3645,3660,3663,3645,3649,3658,220,210,210,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:33.3,73.07,25.3,0.85,21.505,0,73.07,73.07,21,1,27.5,0,75,0,0,0,3664,12,3643,6,3653,22,2,21,2,21,3655,3648,3645,3663,3658,3643,3648,3658,3663,3648,3649,3664,3660,3651,3645,3660,3664,3645,3649,3658,220,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:34.3,73.09,25.32,0.85,21.522,0,73.08,73.08,19,1,27.5,0,75,0,0,0,3664,12,3645,3,3654,22,2,21,2,21,3657,3649,3645,3663,3658,3645,3648,3660,3663,3648,3651,3664,3660,3651,3646,3661,3664,3645,3651,3658,220,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:35.3,73.09,25.31,0.85,21.5135,0,73.09,73.09,21,1,27.5,0,75,0,0,0,3666,12,3645,3,3654,22,2,21,2,21,3657,3649,3645,3663,3660,3645,3649,3660,3663,3649,3651,3666,3660,3651,3646,3660,3664,3646,3651,3658,220,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:36.3,73.1,25.3,0.85,21.505,0,73.1,73.1,21,1,27.5,0,75,0,0,0,3666,12,3645,3,3655,22,2,21,3,21,3657,3649,3645,3664,3660,3646,3649,3660,3663,3648,3651,3666,3660,3651,3648,3661,3666,3646,3652,3660,220,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:37.3,73.11,25.3,0.85,21.505,0,73.11,73.11,21,1,27.6,0,75,0,0,0,3666,4,3645,6,3655,22,2,21,2,21,3658,3651,3646,3666,3660,3645,3649,3660,3664,3649,3652,3666,3661,3652,3646,3661,3666,3646,3652,3660,220,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:38.3,73.12,25.3,0.85,21.505,0,73.12,73.12,21,1,27.6,0,75,0,0,0,3667,12,3646,3,3656,22,2,21,2,21,3658,3651,3646,3666,3661,3646,3651,3660,3664,3649,3652,3667,3661,3652,3648,3663,3666,3648,3652,3660,220,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:39.3,73.13,25.29,0.85,21.4965,0,73.13,73.13,21,1,27.6,0,75,0,0,0,3667,12,3646,6,3656,22,2,21,2,21,3658,3651,3648,3666,3661,3646,3651,3661,3666,3651,3652,3667,3661,3652,3648,3663,3667,3648,3652,3661,220,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:40.3,73.13,25.31,0.85,21.5135,0,73.13,73.13,23,1,27.6,0,75,0,0,0,3669,12,3646,3,3656,22,2,21,2,21,3658,3652,3646,3666,3661,3646,3651,3661,3666,3651,3652,3669,3661,3652,3648,3663,3667,3648,3652,3661,220,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:41.3,73.14,25.3,0.85,21.505,0,73.14,73.14,19,1,27.6,0,75,0,0,0,3667,12,3648,3,3657,22,2,21,3,21,3660,3652,3648,3666,3661,3648,3652,3661,3666,3651,3654,3667,3661,3654,3648,3664,3667,3648,3654,3661,220,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:42.3,73.15,19.64,0.85,16.694,0,73.15,73.15,21,1,27.6,0,75,0,0,0,3669,12,3648,3,3657,22,2,21,2,21,3660,3651,3648,3667,3663,3648,3652,3661,3666,3651,3654,3669,3663,3654,3649,3663,3669,3649,3654,3661,220,210,220,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:43.3,71.97,0.1,0.85,0.085,0,71.97,71.97,3,1,27.6,0,75,0,0,0,3600,11,3597,1,3598,22,2,21,2,21,3597,3597,3598,3598,3598,3598,3597,3598,3598,3597,3600,3598,3598,3600,3600,3600,3598,3600,3600,3600,220,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:44.3,71.93,0.1,0.85,0.085,0,71.93,71.93,4,1,27.6,0,75,0,0,0,3598,15,3594,10,3596,22,2,21,3,21,3595,3595,3597,3597,3597,3595,3595,3597,3595,3594,3597,3597,3597,3597,3598,3598,3597,3598,3598,3597,220,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:45.3,71.91,0.11,0.85,0.0935,0,71.91,71.91,3,1,27.6,0,75,0,0,0,3597,11,3594,1,3595,22,2,21,2,21,3594,3595,3595,3595,3595,3595,3594,3595,3595,3594,3597,3595,3597,3597,3597,3597,3597,3595,3597,3597,220,210,210,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:46.3,71.89,0.1,0.85,0.085,0,71.88,71.88,3,1,27.6,0,75,0,0,0,3595,11,3592,10,3594,22,2,21,2,21,3594,3594,3594,3594,3594,3594,3594,3594,3594,3592,3595,3595,3595,3595,3595,3595,3595,3595,3595,3595,220,210,210,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:47.3,71.87,0.11,0.85,0.0935,0,71.87,71.87,3,1,27.6,0,75,0,0,0,3595,14,3592,1,3593,22,2,21,3,21,3592,3592,3594,3594,3592,3594,3592,3594,3592,3592,3594,3594,3594,3595,3594,3595,3595,3594,3595,3594,220,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:48.3,71.86,0.11,0.85,0.0935,0,71.85,71.85,3,1,27.6,0,75,0,0,0,3594,11,3591,7,3592,22,2,21,3,21,3592,3592,3592,3592,3592,3592,3591,3592,3592,3591,3594,3594,3594,3594,3594,3594,3594,3594,3594,3594,220,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:49.3,71.85,0.11,0.85,0.0935,0,71.84,71.84,3,1,27.6,0,75,0,0,0,3594,11,3591,1,3592,22,2,21,4,21,3591,3591,3592,3591,3592,3592,3591,3592,3592,3591,3594,3592,3594,3594,3594,3594,3592,3594,3592,3594,220,220,220,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:50.3,71.84,0.11,0.85,0.0935,0,71.83,71.83,3,1,27.6,0,75,0,0,0,3594,14,3591,1,3591,22,2,21,4,21,3591,3591,3592,3591,3592,3591,3591,3592,3591,3591,3592,3592,3592,3594,3592,3592,3592,3592,3592,3592,220,220,220,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:51.3,71.83,0.12,0.85,0.102,0,71.82,71.82,3,1,27.6,0,75,0,0,0,3592,11,3589,2,3591,22,2,21,4,21,3591,3589,3591,3591,3591,3591,3591,3591,3591,3589,3592,3592,3592,3592,3592,3592,3592,3592,3592,3592,220,220,220,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:52.3,71.82,0.11,0.85,0.0935,0,71.82,71.82,3,1,27.6,0,75,0,0,0,3592,11,3589,1,3591,22,2,21,2,21,3589,3591,3591,3591,3591,3591,3589,3591,3591,3589,3592,3592,3592,3592,3592,3592,3591,3591,3592,3591,220,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:53.3,71.81,0.1,0.85,0.085,0,71.8,71.8,4,1,27.6,0,75,0,0,0,3592,11,3588,10,3590,22,2,21,2,21,3589,3589,3591,3591,3589,3589,3589,3589,3589,3588,3592,3591,3591,3591,3592,3591,3591,3591,3592,3591,220,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:54.3,71.8,0.11,0.85,0.0935,0,71.8,71.8,3,1,27.6,0,75,0,0,0,3591,8,3588,10,3590,22,2,21,3,21,3589,3589,3589,3589,3589,3589,3589,3591,3589,3588,3591,3591,3591,3591,3591,3591,3591,3591,3591,3591,220,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:55.3,71.8,0.11,0.85,0.0935,0,71.8,71.8,3,1,27.6,0,75,0,0,0,3591,8,3588,10,3590,22,2,21,3,21,3589,3589,3589,3589,3589,3589,3589,3591,3589,3588,3591,3591,3591,3591,3591,3591,3591,3591,3591,3591,220,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:56.3,71.8,0.11,0.85,0.0935,0,71.8,71.8,3,1,27.6,0,75,0,0,0,3591,8,3588,10,3590,22,2,21,3,21,3589,3589,3589,3589,3589,3589,3589,3591,3589,3588,3591,3591,3591,3591,3591,3591,3591,3591,3591,3591,220,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:57.3,71.8,0.11,0.85,0.0935,0,71.8,71.8,3,1,27.6,0,75,0,0,0,3591,8,3588,10,3590,22,2,21,3,21,3589,3589,3589,3589,3589,3589,3589,3591,3589,3588,3591,3591,3591,3591,3591,3591,3591,3591,3591,3591,220,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:58.3,71.8,0.11,0.85,0.0935,0,71.8,71.8,3,1,27.6,0,75,0,0,0,3591,8,3588,10,3590,22,2,21,3,21,3589,3589,3589,3589,3589,3589,3589,3591,3589,3588,3591,3591,3591,3591,3591,3591,3591,3591,3591,3591,220,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
24:59.3,71.8,0.11,0.85,0.0935,0,71.8,71.8,3,1,27.6,0,75,0,0,0,3591,8,3588,10,3590,22,2,21,3,21,3589,3589,3589,3589,3589,3589,3589,3591,3589,3588,3591,3591,3591,3591,3591,3591,3591,3591,3591,3591,220,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-12
DateTime(yyyy-mm-dd hh:mm:ss.000),Volt,Current,0.85,#VALUE!,State,Vin,Vout,Vdiff,Tdiff,SOC,SOH,SOP,FCC,RC,Cycle,Vmax,VmaxNo,Vmin,VminNo,Vavg,Tmax,TmaxNo,Tmin,TminNo,Tavg,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Temp1,Temp2,Temp3,Temp4,TempFET,CB0,CB1,CB2,CB3,Fault0,Fault1,BmsSt0,BmsSt1,BmsSt2,BmsSt3,Ver,SerialNo,Manufacture
56:16.5,71.53,0.06,0.85,0.051,0,71.53,71.53,3,1,28.1,0,75,0,0,0,3579,4,3576,11,3576,22,1,21,2,21,3577,3577,3577,3579,3577,3577,3577,3579,3577,3577,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,220,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:17.5,71.53,0.06,0.85,0.051,0,71.53,71.53,3,1,28.1,0,75,0,0,0,3579,4,3576,10,3576,22,1,21,2,21,3577,3577,3577,3579,3577,3577,3577,3577,3577,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,220,210,220,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:18.5,71.53,0.06,0.85,0.051,0,71.53,71.53,3,1,28.1,0,75,0,0,0,3579,4,3576,10,3576,22,1,21,3,21,3577,3577,3577,3579,3577,3577,3577,3577,3577,3576,3576,3576,3576,3576,3576,3577,3576,3576,3576,3576,220,220,210,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:19.5,71.53,0.06,0.85,0.051,0,71.53,71.53,3,1,28.1,0,75,0,0,0,3579,8,3576,10,3576,22,1,21,3,21,3577,3577,3577,3577,3577,3577,3577,3579,3577,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,220,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:20.5,71.53,0.07,0.85,0.0595,0,71.53,71.53,3,1,28.1,0,75,0,0,0,3579,4,3576,10,3576,22,1,21,3,21,3577,3577,3577,3579,3577,3577,3577,3577,3577,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,220,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:21.5,71.53,0.06,0.85,0.051,0,71.53,71.53,3,1,28.1,0,75,0,0,0,3579,4,3576,10,3576,22,1,21,2,21,3577,3577,3577,3579,3577,3577,3577,3577,3577,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,220,210,220,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:22.5,71.53,0.06,0.85,0.051,0,71.53,71.53,3,1,28.1,0,75,0,0,0,3579,8,3576,10,3576,22,1,21,3,21,3577,3577,3577,3577,3577,3577,3577,3579,3577,3576,3576,3576,3576,3576,3576,3577,3576,3576,3576,3576,220,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:23.5,71.53,0.07,0.85,0.0595,0,71.52,71.52,1,1,28.1,0,75,0,0,0,3577,1,3576,10,3576,22,1,21,3,21,3577,3577,3577,3577,3577,3577,3577,3577,3577,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,220,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:24.5,71.53,0.07,0.85,0.0595,0,71.52,71.52,1,1,28.1,0,75,0,0,0,3577,1,3576,10,3576,22,1,21,4,21,3577,3577,3577,3577,3577,3577,3577,3577,3577,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,220,220,220,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:25.5,71.53,0.08,0.85,0.068,0,71.52,71.52,3,1,28.1,0,75,0,0,0,3577,1,3574,12,3576,22,1,21,2,21,3577,3577,3577,3577,3577,3577,3577,3577,3577,3576,3576,3574,3576,3576,3576,3576,3574,3576,3576,3576,220,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:26.5,71.53,0.08,0.85,0.068,0,71.53,71.53,1,1,28.1,0,75,0,0,0,3577,1,3576,10,3576,22,1,21,2,21,3577,3577,3577,3577,3577,3577,3577,3577,3577,3576,3576,3576,3576,3576,3576,3577,3576,3576,3576,3576,220,210,220,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:27.5,71.53,0.08,0.85,0.068,0,71.53,71.53,3,1,28.1,0,75,0,0,0,3579,8,3576,2,3576,22,1,21,3,21,3577,3576,3577,3577,3577,3577,3577,3579,3577,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,220,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:28.5,71.53,0.08,0.85,0.068,0,71.53,71.53,1,1,28.1,0,75,0,0,0,3577,1,3576,11,3576,22,1,21,3,21,3577,3577,3577,3577,3577,3577,3577,3577,3577,3577,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,220,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:29.5,71.53,0.07,0.85,0.0595,0,71.53,71.53,3,1,28.1,0,75,0,0,0,3579,4,3576,10,3576,22,1,21,4,21,3577,3577,3577,3579,3577,3577,3577,3577,3577,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,220,220,220,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:30.5,71.53,0.08,0.85,0.068,0,71.53,71.53,5,1,28.1,0,75,0,0,0,3579,4,3574,11,3576,22,1,21,4,21,3577,3577,3577,3579,3577,3577,3577,3577,3577,3576,3574,3576,3576,3576,3576,3577,3576,3576,3576,3576,220,220,220,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:31.5,71.53,0.08,0.85,0.068,0,71.52,71.52,1,1,28.1,0,75,0,0,0,3577,1,3576,10,3576,22,1,21,3,21,3577,3577,3577,3577,3577,3577,3577,3577,3577,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,220,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:32.5,71.53,0.08,0.85,0.068,0,71.52,71.52,1,1,28.1,0,75,0,0,0,3577,1,3576,10,3576,22,1,21,2,21,3577,3577,3577,3577,3577,3577,3577,3577,3577,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,220,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:33.5,71.53,0.08,0.85,0.068,0,71.53,71.53,5,1,28.1,0,75,0,0,0,3579,4,3574,20,3576,22,1,21,2,21,3577,3577,3577,3579,3577,3577,3577,3577,3577,3576,3576,3576,3576,3576,3576,3577,3576,3576,3576,3574,220,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:34.5,71.53,0.08,0.85,0.068,0,71.53,71.53,3,1,28.1,0,75,0,0,0,3579,4,3576,2,3576,22,1,21,3,21,3577,3576,3577,3579,3577,3577,3577,3577,3577,3577,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,220,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:35.5,71.53,0.09,0.85,0.0765,0,71.52,71.52,5,1,28.1,0,75,0,0,0,3579,4,3574,12,3576,22,1,21,2,21,3577,3577,3577,3579,3577,3577,3577,3577,3577,3576,3576,3574,3576,3576,3576,3576,3576,3576,3576,3576,220,210,210,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:36.5,71.53,0.09,0.85,0.0765,0,71.53,71.53,3,1,28.1,0,75,0,0,0,3579,4,3576,10,3576,22,1,21,3,21,3577,3577,3577,3579,3577,3577,3577,3577,3577,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,220,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:37.5,71.53,0.09,0.85,0.0765,0,71.53,71.53,3,1,28.1,0,75,0,0,0,3579,8,3576,2,3576,22,1,21,4,21,3577,3576,3577,3577,3577,3577,3577,3579,3577,3576,3576,3576,3576,3576,3576,3577,3576,3576,3576,3576,220,220,220,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:38.5,71.53,0.09,0.85,0.0765,0,71.53,71.53,3,1,28.1,0,75,0,0,0,3579,4,3576,10,3576,22,1,21,3,21,3577,3577,3577,3579,3577,3577,3577,3577,3577,3576,3576,3576,3576,3576,3576,3577,3576,3576,3576,3576,220,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:39.5,71.53,0.08,0.85,0.068,0,71.52,71.52,1,0,28.1,0,75,0,0,0,3577,1,3576,10,3576,22,1,22,3,22,3577,3577,3577,3577,3577,3577,3577,3577,3577,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,220,220,220,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:40.5,71.53,0.09,0.85,0.0765,0,71.52,71.52,5,1,28.1,0,75,0,0,0,3579,4,3574,12,3576,22,1,21,4,21,3577,3577,3577,3579,3577,3577,3577,3577,3577,3576,3576,3574,3576,3576,3576,3576,3576,3576,3576,3574,220,220,220,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:41.5,71.53,0.1,0.85,0.085,0,71.53,71.53,3,1,28.1,0,75,0,0,0,3579,4,3576,10,3576,22,1,21,2,21,3577,3577,3577,3579,3577,3577,3577,3579,3577,3576,3576,3576,3576,3576,3576,3577,3576,3576,3576,3576,220,210,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:42.5,71.53,0.1,0.85,0.085,0,71.53,71.53,1,1,28.1,0,75,0,0,0,3577,1,3576,10,3576,22,1,21,4,21,3577,3577,3577,3577,3577,3577,3577,3577,3577,3576,3576,3576,3576,3576,3576,3577,3576,3576,3576,3576,220,220,220,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:43.5,71.53,0.1,0.85,0.085,0,71.53,71.53,3,1,28.1,0,75,0,0,0,3579,4,3576,2,3576,22,1,21,3,21,3577,3576,3577,3579,3577,3577,3577,3577,3577,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,220,220,210,220,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:44.5,71.53,0.1,0.85,0.085,0,71.53,71.53,3,1,28.1,0,75,0,0,0,3579,4,3576,10,3576,22,1,21,3,21,3577,3577,3577,3579,3577,3577,3577,3579,3577,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,3576,220,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
56:45.5,71.53,0.1,0.85,0.085,0,71.52,71.52,3,1,28.1,0,75,0,0,0,3577,1,3574,12,3576,22,1,21,3,21,3577,3577,3577,3577,3577,3577,3577,3577,3577,3576,3576,3574,3576,3576,3576,3576,3576,3576,3576,3576,220,220,210,210,0,0,0,0,0,0,0,0,60,0,0,1,1,2023-10-05
